Geography,Total
1000000US240010001003227,0
1000000US240010001003228,0
1000000US240010001003229,0
1000000US240010001003230,0
1000000US240010002001000,0
1000000US240010002001001,0
1000000US240010002001002,0
1000000US240010002001003,96
1000000US240010002001004,0
1000000US240010002001005,0
1000000US240010002001006,55
1000000US240010002001007,0
1000000US240010002001008,95
1000000US240010002001009,0
1000000US240010002001010,0
1000000US240010002001011,1
1000000US240010002001012,7
1000000US240010002001013,0
1000000US240010002001014,0
1000000US240010002001015,0
1000000US240010002001016,12
1000000US240010002001017,0
1000000US240010002001018,0
1000000US240010002001019,0
1000000US240010002001020,0
1000000US240010002001021,0
1000000US240010002001022,0
1000000US240010002001023,3
1000000US240010002001024,0
1000000US240010002001025,3
1000000US240010002001026,15
1000000US240010002001027,116
1000000US240010002001028,35
1000000US240010002001029,0
1000000US240010002001030,0
1000000US240010002001031,2
1000000US240010002001032,0
1000000US240010002001033,1
1000000US240010002001034,2
1000000US240010002001035,56
1000000US240010002001036,0
1000000US240010002001037,0
1000000US240010002001038,0
1000000US240010002001039,4
1000000US240010002001040,2
1000000US240010002001041,20
1000000US240010002001042,25
1000000US240010002001043,2
1000000US240010002001044,8
1000000US240010002001045,5
1000000US240010002001046,5
1000000US240010002001047,3
1000000US240010002001048,12
1000000US240010002001049,0
1000000US240010002001050,0
1000000US240010002001051,6
1000000US240010002001052,3
1000000US240010002001053,0
1000000US240010002001054,22
1000000US240010002001055,16
1000000US240010002001056,0
1000000US240010002001057,1
1000000US240010002001058,54
1000000US240010002001059,0
1000000US240010002001060,0
1000000US240010002001061,0
1000000US240010002001062,0
1000000US240010002001063,2
1000000US240010002001064,0
1000000US240010002001065,0
1000000US240010002001066,0
1000000US240010002001067,0
1000000US240010002001068,3
1000000US240010002001069,41
1000000US240010002001070,0
1000000US240010002001071,2
1000000US240010002001072,0
1000000US240010002001073,7
1000000US240010002001074,0
1000000US240010002001075,11
1000000US240010002001076,2
1000000US240010002001077,0
1000000US240010002001078,2
1000000US240010002001079,0
1000000US240010002001080,0
1000000US240010002001081,0
1000000US240010002001082,2
1000000US240010002001083,0
1000000US240010002002000,0
1000000US240010002002001,0
1000000US240010002002002,0
1000000US240010002002003,0
1000000US240010002002004,0
1000000US240010002002005,0
1000000US240010002002006,0
1000000US240010002002007,0
1000000US240010002002008,0
1000000US240010002002009,0
1000000US240010002002010,0
1000000US240010002002011,0
1000000US240010002002012,0
1000000US240010002002013,0
1000000US240010002002014,0
1000000US240010002002015,0
1000000US240010002002016,0
1000000US240010002002017,0
1000000US240010002002018,0
1000000US240010002002019,28
1000000US240010002002020,11
1000000US240010002002021,5
1000000US240010002002022,1
1000000US240010002002023,0
1000000US240010002002024,0
1000000US240010002002025,0
1000000US240010002002026,10
1000000US240010002002027,2
1000000US240010002002028,1
1000000US240010002002029,0
1000000US240010002002030,0
1000000US240010002002031,0
1000000US240010002002032,0
1000000US240010002002033,0
1000000US240010002002034,0
1000000US240010002002035,0
1000000US240010002002036,2
1000000US240010002002037,0
1000000US240010002002038,0
1000000US240010002002039,19
1000000US240010002002040,23
1000000US240010002002041,32
1000000US240010002002042,0
1000000US240010002002043,0
1000000US240010002002044,39
1000000US240010002002045,0
1000000US240010002002046,2
1000000US240010002002047,0
1000000US240010002002048,8
1000000US240010002002049,0
1000000US240010002002050,0
1000000US240010002002051,0
1000000US240010002002052,0
1000000US240010002002053,25
1000000US240010002002054,15
1000000US240010002002055,103
1000000US240010002002056,0
1000000US240010002002057,0
1000000US240010002002058,0
1000000US240010002002059,17
1000000US240010002002060,0
1000000US240010002002061,19
1000000US240010002002062,0
1000000US240010002002063,0
1000000US240010002002064,0
1000000US240010002002065,46
1000000US240010002002066,1
1000000US240010002002067,0
1000000US240010002002068,0
