GEOID10,Tot_2018_ltg,Dem_2018_ltg,Rep_2018_ltg,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
4013118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,285,802
4013119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,224,594
4013120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931,519,1412
4013122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,396,1034
4013123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,635,1363
4013124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,277,689
4013125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,94,261
4013126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137,588,1549
4013127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,145,402
4013128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,271,671
4013129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,219,586
4013130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2148,492,1656
4013131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2226,568,1658
4013132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,75,202
40131110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,98,220
40131116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,242,612
40131120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,306,955
40131128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,179,512
40131130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560,606,1954
4013310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,441,688
4013311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,81,141
4013312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,38,111
4013314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,236,636
4013315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,148,265
4013320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,122,349
4013321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,121,321
4013322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,320,463
4013323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,350,648
4013324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,229,515
4013330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,114,233
4013331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,102,175
4013332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,127,187
4013334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,440,551
4013335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,108,317
40135101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,304,746
40135102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,114,337
40135103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,224,626
40135104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,192,642
40135105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,226,672
40135106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,118,377
40135107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,73,154
40135108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,60,54
40135201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,99,132
40135202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,223,304
40135203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,62,117
40135204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,84,144
40135205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,298,512
40135206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,71,152
40135207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,134,216
40135208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,148,190
40135209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,178,225
40135210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,194,355
40135211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,29,75
40135212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,180,304
40135301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,253,521
40135302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,159,299
40135303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,233,520
40135304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,117,275
40135305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,95,222
40135306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,111,244
40135307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,111,231
40135308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,40,89
40135309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,69,143
40135310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,44,121
40135311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,80,160
40135312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,131,307
401371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,107,718
401373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,170,664
401374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,267,532
401378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,334,404
4013712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,264,529
4013713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,171,349
4013714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,221,651
4013716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,135,619
4013717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,290,936
4013719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,243,987
4013731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,150,412
4013732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,168,518
4013733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,177,650
4013734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,153,457
4013741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,115,350
4013742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,140,336
4013750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,263,1142
4013751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,109,458
4013753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,49,164
4013754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,67,205
4013755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,69,219
4013756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,60,323
4013757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,141,522
4013758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,101,347
4013759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,53,188
4013761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,183,619
4013762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,142,406
4013763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,196,689
40139101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,84,722
40139102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,24
40139104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,64,350
40139105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,12,75
40139106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,14,90
40139107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,12,160
40139201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,173,846
40139202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,130,502
40139205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,149,971
40139206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,20,142
40139207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,19,64
40139302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,17,152
40139303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,59,356
40139304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,72,346
40139305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,95,536
401411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,154,464
401412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,148,256
401413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,110,125
401414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,122,194
401416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,47,126
401417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,166,388
401419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,81,142
4014110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,178,378
4014112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,36,122
401431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293,1249,44
401432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115,985,130
401433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,485,26
401434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,697,47
401435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,718,64
401436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,959,23
401437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,328,5
401438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,587,94
401439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,291,27
4014310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,849,65
4014311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,487,245
4014312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,483,226
4014313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1174,26
4014314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,773,73
4014315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,344,101
4014316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,120,115
4014317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,317,222
4014318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,293,281
4014319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,279,330
4014320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,375,326
4014321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,518,48
4014322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,10
4014323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,152,163
4014324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,317,385
4014325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,239,319
4014326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,382,353
4014327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,305,323
4014328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,396,420
4014329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,287,316
4014330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,331,208
4014331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,134,75
4014332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,246,190
4014333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,334,210
4014334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,373,373
4014335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,415,425
4014336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,339,304
4014337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,280,325
4014338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,262,380
4014339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,352,453
4014340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,228,306
4014341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,375,452
4014342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,326,498
4014343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,230,408
4014344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,365,585
4014345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,13,71
4014346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,543,447
4014347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,341,281
4014348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,659,419
4014349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,389,163
4014350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,582,480
4014351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,508,445
4014352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,688,676
4014353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,416,417
4014354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,428,444
4014355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,413,499
4014356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,498,611
4014357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,89,146
4014358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,400,595
4014359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,327,381
4014360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293,538,755
4014361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,429,573
4014362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,343,335
4014363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,439,336
4014364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,527,570
4014365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,179,303
4014366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,440,595
4014367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,416,527
4014368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,309,451
4014369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,400,550
4014370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,17,19
4014371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,739,1149
4014372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,315,472
4014373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,402,644
4014374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,382,738
4014375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,357,363
4014376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,422,573
4014377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,341,478
4014378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,323,358
4014379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,273,423
4014380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,413,472
4014381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,382,500
4014382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,448,624
4014383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,455,503
4014384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,320,500
4014385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,372,480
4014386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,230,128
4014387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,407,624
4014388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,152,232
4014389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,254,256
4014390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,364,266
4014391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,171,322
4014392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,249,323
4014393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,260,355
4014394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,343,647
4014395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,367,662
4014396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,351,471
4014397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,556,704
4014398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,402,501
4014399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,341,334
40143100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,249,312
40143101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,372,489
40143102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,535,639
40143103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,313,203
40143104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,243,229
40143105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,495,582
40143106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,430,531
40143107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,378,435
40143108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,344,436
40143109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,372,275
40143110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,493,518
40143111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,408,375
40143112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,546,585
40143113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,429,619
40143114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,256,347
40143115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,222,484
40143116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,251,742
40143117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,630,1337
40143118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,387,1199
40143119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,265,742
40143120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,289,498
40143121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,443,674
40143122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,126,85
40143123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,436,891
40143124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,390,821
40143125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,350,725
40143126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,324,661
40143127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,181,133
40143128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,391,618
40143129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,347,811
40143130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,400,704
40143131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,137,190
40143132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,273,688
40143133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,354,710
40143134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,384,826
40143135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,224,557
40143136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,511,740
40143137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,344,428
40143138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,464,617
40143139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,459,257
40143140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,235,399
40143141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,316,539
40143142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,279,415
40143143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,269,513
40143144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144,508,636
40143145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,187,594
40143146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,429,933
40143147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,508,308
40143148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,311,532
40143149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,313,493
40143150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153,575,1578
40143151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,300,531
40143152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,437,521
40143153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,420,490
40143154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,287,305
40143155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,196,382
40143156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,252,334
40143157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,400,638
40143158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,382,880
40143159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,48
40143160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,311,433
40143161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,462,333
40143162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,138,447
40143163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,365,644
40143164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,192,436
40143165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,191,481
40143166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,410,1121
40143167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,199,983
40143168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,342,797
40143169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,432,644
40143170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,134,482
40143171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,359,922
40143172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876,643,1233
40143173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,262,838
40143174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130,643,1487
40143175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424,415,1009
40143176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,249,362
40143177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715,343,1372
40143178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807,346,1461
40143179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,37,92
40143180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,7
40143181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729,463,1266
40143182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2272,671,1601
40143183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,343,839
40143184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40143186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,248,225
40143351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076,555,1521
40143352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,206,737
40143353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,96,359
40143400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,79,477
40143401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,231,1034
40143402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,289,933
40143403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878,435,1443
40143404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,278,982
40143405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,20,90
40143406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,456,1530
40143407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,270,918
40143408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,359,1001
40143451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,294,768
40143452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,287,804
40143453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,373,1116
40143454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,494,1110
40143455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,229,539
40143456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,381,968
40143457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,430,1097
40143458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,613,1396
40143459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,246,598
40143460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2868,613,2255
40143461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,364,872
40143462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,492,1221
40143463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,352,794
40143464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,285,696
40143465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,637,1059
40143466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,352,1010
40143467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,289,777
40143468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577,426,1151
40143469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,144,285
40143470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,490,1166
40143471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,166,521
40143472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791,456,1335
40143473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,243,719
40143474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096,624,1472
40143501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,121,320
40143502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,429,1085
40143503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390,679,1711
