Geography,Total
1000000US460039736004176,0
1000000US460039736004177,0
1000000US460039736004178,1
1000000US460039736004179,0
1000000US460039736004180,0
1000000US460039736004181,2
1000000US460039736004182,2
1000000US460039736004183,1
1000000US460039736004184,1
1000000US460039736004185,0
1000000US460039736004186,0
1000000US460039736004187,3
1000000US460039736004188,4
1000000US460039736004189,2
1000000US460039736004190,1
1000000US460039736004191,1
1000000US460039736004192,0
1000000US460039736004193,3
1000000US460039736004194,19
1000000US460039736004195,4
1000000US460039736004196,7
1000000US460039736004197,0
1000000US460039736004198,4
1000000US460039736004199,0
1000000US460059566001000,0
1000000US460059566001001,0
1000000US460059566001002,0
1000000US460059566001003,0
1000000US460059566001004,0
1000000US460059566001005,0
1000000US460059566001006,0
1000000US460059566001007,0
1000000US460059566001008,0
1000000US460059566001009,0
1000000US460059566001010,0
1000000US460059566001011,0
1000000US460059566001012,0
1000000US460059566001013,0
1000000US460059566001014,0
1000000US460059566001015,0
1000000US460059566001016,0
1000000US460059566001017,0
1000000US460059566001018,1
1000000US460059566001019,13
1000000US460059566001020,7
1000000US460059566001021,0
1000000US460059566001022,2
1000000US460059566001023,0
1000000US460059566001024,0
1000000US460059566001025,6
1000000US460059566001026,3
1000000US460059566001027,5
1000000US460059566001028,0
1000000US460059566001029,0
1000000US460059566001030,0
1000000US460059566001031,5
1000000US460059566001032,0
1000000US460059566001033,0
1000000US460059566001034,0
1000000US460059566001035,0
1000000US460059566001036,2
1000000US460059566001037,2
1000000US460059566001038,0
1000000US460059566001039,0
1000000US460059566001040,13
1000000US460059566001041,5
1000000US460059566001042,6
1000000US460059566001043,4
1000000US460059566001044,8
1000000US460059566001045,11
1000000US460059566001046,0
1000000US460059566001047,2
1000000US460059566001048,3
1000000US460059566001049,4
1000000US460059566001050,3
1000000US460059566001051,0
1000000US460059566001052,4
1000000US460059566001053,4
1000000US460059566001054,1
1000000US460059566001055,2
1000000US460059566001056,4
1000000US460059566001057,3
1000000US460059566001058,2
1000000US460059566001059,2
1000000US460059566001060,5
1000000US460059566001061,6
1000000US460059566001062,3
1000000US460059566001063,2
1000000US460059566001064,10
1000000US460059566001065,0
1000000US460059566001066,4
1000000US460059566001067,0
1000000US460059566001068,4
1000000US460059566001069,5
1000000US460059566001070,7
1000000US460059566001071,10
1000000US460059566001072,0
1000000US460059566001073,7
1000000US460059566001074,0
1000000US460059566001075,8
1000000US460059566001076,3
1000000US460059566001077,4
1000000US460059566001078,2
1000000US460059566001079,1
1000000US460059566001080,4
1000000US460059566001081,4
1000000US460059566001082,0
1000000US460059566001083,2
1000000US460059566001084,0
1000000US460059566001085,0
1000000US460059566001086,4
1000000US460059566001087,0
1000000US460059566001088,0
1000000US460059566001089,0
1000000US460059566001090,2
1000000US460059566001091,0
1000000US460059566001092,6
1000000US460059566001093,1
1000000US460059566001094,3
1000000US460059566001095,5
1000000US460059566001096,0
1000000US460059566001097,0
1000000US460059566001098,0
1000000US460059566001099,0
1000000US460059566001100,0
1000000US460059566001101,0
1000000US460059566001102,0
1000000US460059566001103,0
1000000US460059566001104,0
1000000US460059566001105,0
1000000US460059566001106,2
1000000US460059566001107,0
1000000US460059566001108,0
1000000US460059566001109,0
1000000US460059566001110,57
1000000US460059566001111,0
1000000US460059566001112,0
1000000US460059566001113,0
1000000US460059566001114,2
1000000US460059566001115,0
1000000US460059566001116,0
1000000US460059566001117,0
1000000US460059566001118,0
1000000US460059566001119,0
1000000US460059566001120,0
1000000US460059566001121,0
1000000US460059566001122,0
1000000US460059566001123,0
1000000US460059566001124,0
1000000US460059566001125,0
1000000US460059566001126,0
1000000US460059566001127,0
1000000US460059566001128,2
1000000US460059566001129,0
1000000US460059566001130,2
