Geography, !!Total:
1000000US340010101014009,0
1000000US340010101014010,0
1000000US340010101014011,0
1000000US340010101014012,0
1000000US340010101014013,0
1000000US340010101014014,0
1000000US340010101014015,0
1000000US340010101014016,0
1000000US340010101014017,0
1000000US340010101014018,0
1000000US340010101014019,0
1000000US340010101014020,1
1000000US340010101014021,38
1000000US340010101014022,0
1000000US340010101014023,0
1000000US340010101014024,0
1000000US340010101014025,110
1000000US340010101014026,63
1000000US340010101014027,0
1000000US340010101014028,0
1000000US340010101014029,0
1000000US340010101014030,0
1000000US340010101014031,0
1000000US340010101014032,64
1000000US340010101014033,20
1000000US340010101014034,0
1000000US340010101014035,21
1000000US340010101014036,18
1000000US340010101014037,26
1000000US340010101014038,25
1000000US340010101014039,23
1000000US340010101014040,33
1000000US340010101014041,31
1000000US340010101014042,27
1000000US340010101014043,30
1000000US340010101014044,13
1000000US340010101014045,12
1000000US340010101014046,0
1000000US340010101014047,0
1000000US340010101014048,0
1000000US340010101014049,0
1000000US340010101014050,0
1000000US340010101014051,33
1000000US340010101014052,53
1000000US340010101014053,13
1000000US340010101014054,20
1000000US340010101014055,0
1000000US340010101014056,3
1000000US340010101014057,6
1000000US340010101021000,0
1000000US340010101021001,0
1000000US340010101021002,3
1000000US340010101021003,8
1000000US340010101021004,6
1000000US340010101021005,2
1000000US340010101021006,3
1000000US340010101021007,0
1000000US340010101021008,0
1000000US340010101021009,50
1000000US340010101021010,0
1000000US340010101021011,6
1000000US340010101021012,0
1000000US340010101021013,11
1000000US340010101021014,9
1000000US340010101021015,6
1000000US340010101021016,1
1000000US340010101021017,15
1000000US340010101021018,13
1000000US340010101021019,14
1000000US340010101021020,5
1000000US340010101021021,5
1000000US340010101021022,1
1000000US340010101021023,3
1000000US340010101021024,12
1000000US340010101021025,9
1000000US340010101021026,5
1000000US340010101021027,7
1000000US340010101021028,12
1000000US340010101021029,2
1000000US340010101021030,3
1000000US340010101021031,16
1000000US340010101021032,6
1000000US340010101021033,1
1000000US340010101021034,11
1000000US340010101021035,0
1000000US340010101021036,0
1000000US340010101021037,2
1000000US340010101021038,4
1000000US340010101021039,1
1000000US340010101021040,12
1000000US340010101021041,7
1000000US340010101021042,5
1000000US340010101021043,0
1000000US340010101021044,7
1000000US340010101021045,1
1000000US340010101021046,3
1000000US340010101021047,0
1000000US340010101021048,4
1000000US340010101021049,1
1000000US340010101021050,9
1000000US340010101021051,6
1000000US340010101021052,3
1000000US340010101021053,7
1000000US340010101021054,7
1000000US340010101021055,7
