Geography, !!Total:
1000000US080010083552000,60
1000000US080010083552001,67
1000000US080010083552002,55
1000000US080010083552003,71
1000000US080010083552004,53
1000000US080010083552005,53
1000000US080010083552006,99
1000000US080010083552007,174
1000000US080010083552008,219
1000000US080010083552009,47
1000000US080010083552010,119
1000000US080010083552011,12
1000000US080010083552012,55
1000000US080010083552013,51
1000000US080010083552014,57
1000000US080010083552015,74
1000000US080010083552016,73
1000000US080010083552017,60
1000000US080010083552018,67
1000000US080010083553000,0
1000000US080010083553001,317
1000000US080010083553002,0
1000000US080010083553003,0
1000000US080010083553004,57
1000000US080010083553005,88
1000000US080010083553006,143
1000000US080010083553007,95
1000000US080010083553008,135
1000000US080010083553009,47
1000000US080010083553010,112
1000000US080010083553011,53
1000000US080010083553012,59
1000000US080010084011000,8
1000000US080010084011001,27
1000000US080010084011002,0
1000000US080010084011003,0
1000000US080010084011004,38
1000000US080010084011005,57
1000000US080010084011006,5
1000000US080010084011007,11
1000000US080010084011008,16
1000000US080010084011009,36
1000000US080010084011010,0
1000000US080010084011011,6
1000000US080010084011012,17
1000000US080010084011013,19
1000000US080010084011014,0
1000000US080010084011015,9
1000000US080010084011016,10
1000000US080010084011017,18
1000000US080010084011018,22
1000000US080010084011019,0
1000000US080010084011020,0
1000000US080010084011021,28
1000000US080010084011022,1
1000000US080010084011023,2
1000000US080010084011024,0
1000000US080010084011025,0
1000000US080010084011026,15
1000000US080010084011027,7
1000000US080010084011028,0
1000000US080010084011029,48
1000000US080010084011030,4
1000000US080010084011031,5
1000000US080010084011032,7
1000000US080010084011033,0
1000000US080010084011034,7
1000000US080010084011035,8
1000000US080010084011036,0
1000000US080010084011037,7
1000000US080010084011038,21
1000000US080010084011039,105
1000000US080010084011040,0
1000000US080010084011041,0
1000000US080010084011042,0
1000000US080010084011043,0
1000000US080010084011044,1
1000000US080010084011045,0
1000000US080010084011046,0
1000000US080010084011047,3
1000000US080010084011048,0
1000000US080010084011049,0
1000000US080010084011050,0
1000000US080010084011051,0
1000000US080010084011052,0
1000000US080010084011053,1
1000000US080010084011054,0
