Geography,Total
1000000US090010109001019,70
1000000US090010109002000,99
1000000US090010109002001,1
1000000US090010109002002,232
1000000US090010109002003,0
1000000US090010109002004,2
1000000US090010109002005,24
1000000US090010109002006,161
1000000US090010109002007,41
1000000US090010109002008,59
1000000US090010109002009,273
1000000US090010109002010,1
1000000US090010109002011,7
1000000US090010109002012,2
1000000US090010109002013,0
1000000US090010109002014,27
1000000US090010109002015,0
1000000US090010109002016,236
1000000US090010109002017,0
1000000US090010109002018,16
1000000US090010109002019,30
1000000US090010109002020,2
1000000US090010109002021,0
1000000US090010109002022,0
1000000US090010109003000,104
1000000US090010109003001,0
1000000US090010109003002,0
1000000US090010109003003,100
1000000US090010109003004,1
1000000US090010109003005,0
1000000US090010109003006,398
1000000US090010109003007,2
1000000US090010109003008,18
1000000US090010109003009,2
1000000US090010109003010,0
1000000US090010109003011,20
1000000US090010109003012,70
1000000US090010109004000,29
1000000US090010109004001,0
1000000US090010109004002,70
1000000US090010109004003,257
1000000US090010109004004,2
1000000US090010109004005,2
1000000US090010109004006,98
1000000US090010109004007,19
1000000US090010109004008,17
1000000US090010109004009,100
1000000US090010109004010,71
1000000US090010109004011,0
1000000US090010110001000,0
1000000US090010110001001,0
1000000US090010110001002,21
1000000US090010110001003,0
1000000US090010110001004,25
1000000US090010110001005,4
1000000US090010110001006,0
1000000US090010110001007,0
1000000US090010110001008,0
1000000US090010110001009,0
1000000US090010110001010,0
1000000US090010110001011,78
1000000US090010110001012,31
1000000US090010110001013,45
1000000US090010110001014,0
1000000US090010110001015,0
1000000US090010110001016,94
1000000US090010110001017,18
1000000US090010110001018,66
1000000US090010110001019,29
1000000US090010110001020,53
1000000US090010110001021,64
1000000US090010110001022,2
1000000US090010110002000,0
1000000US090010110002001,43
1000000US090010110002002,88
1000000US090010110002003,2
1000000US090010110002004,14
1000000US090010110002005,0
1000000US090010110002006,47
1000000US090010110002007,264
1000000US090010110002008,127
1000000US090010110002009,99
1000000US090010110002010,56
1000000US090010110002011,96
1000000US090010110002012,97
1000000US090010110002013,32
1000000US090010110002014,131
1000000US090010110002015,29
1000000US090010110002016,0
1000000US090010110002017,60
1000000US090010110002018,58
1000000US090010110002019,48
1000000US090010110002020,30
1000000US090010110002021,0
1000000US090010110002022,0
1000000US090010110002023,0
1000000US090010110002024,14
1000000US090010110003000,32
1000000US090010110003001,0
1000000US090010110003002,0
1000000US090010110003003,141
1000000US090010110003004,31
1000000US090010110003005,13
1000000US090010110003006,13
1000000US090010110003007,153
1000000US090010110003008,35
1000000US090010110003009,108
1000000US090010110003010,0
1000000US090010110004000,74
1000000US090010110004001,47
1000000US090010110004002,42
1000000US090010110004003,34
1000000US090010110004004,17
1000000US090010110004005,0
1000000US090010110004006,42
1000000US090010110004007,22
1000000US090010110004008,0
1000000US090010110004009,4
1000000US090010110004010,37
1000000US090010110004011,19
1000000US090010110004012,37
1000000US090010110004013,31
1000000US090010110004014,15
1000000US090010110004015,44
1000000US090010110004016,5
1000000US090010110004017,3
1000000US090010110004018,0
1000000US090010110004019,0
1000000US090010110004020,10
1000000US090010110004021,12
1000000US090010110004022,11
1000000US090010110005000,82
1000000US090010110005001,33
1000000US090010110005002,20
1000000US090010110005003,23
1000000US090010110005004,0
1000000US090010110005005,0
1000000US090010110005006,121
1000000US090010110005007,60
1000000US090010110005008,15
1000000US090010110005009,5
1000000US090010110005010,63
1000000US090010110005011,75
1000000US090010110005012,16
1000000US090010110005013,28
1000000US090010110005014,24
1000000US090010110005015,21
1000000US090010111001000,0
1000000US090010111001001,0
1000000US090010111001002,157
1000000US090010111001003,0
1000000US090010111001004,2
1000000US090010111001005,0
1000000US090010111001006,19
1000000US090010111001007,36
1000000US090010111001008,30
1000000US090010111001009,173
1000000US090010111001010,12
1000000US090010111001011,1
1000000US090010111001012,25
1000000US090010111001013,2
1000000US090010111001014,21
1000000US090010111001015,51
1000000US090010111001016,5
1000000US090010111001017,9
1000000US090010111001018,0
1000000US090010111001019,0
1000000US090010111001020,0
1000000US090010111001021,4
1000000US090010111001022,0
1000000US090010111001023,121
1000000US090010111001024,33
1000000US090010111001025,149
1000000US090010111001026,38
1000000US090010111001027,20
1000000US090010111001028,42
1000000US090010111002000,67
1000000US090010111002001,0
1000000US090010111002002,43
1000000US090010111002003,121
1000000US090010111002004,3
1000000US090010111002005,0
1000000US090010111002006,3
1000000US090010111002007,45
1000000US090010111002008,23
1000000US090010111002009,24
1000000US090010111002010,37
1000000US090010111002011,99
1000000US090010111002012,0
1000000US090010111002013,64
1000000US090010111002014,37
