Geography, !!Total:
1000000US500019606001029,6
1000000US500019606001030,15
1000000US500019606001031,38
1000000US500019606001032,8
1000000US500019606001033,0
1000000US500019606001034,15
1000000US500019606001035,56
1000000US500019606001036,0
1000000US500019606001037,0
1000000US500019606001038,4
1000000US500019606001039,18
1000000US500019606001040,0
1000000US500019606001041,0
1000000US500019606001042,5
1000000US500019606001043,0
1000000US500019606001044,35
1000000US500019606001045,3
1000000US500019606001046,0
1000000US500019606001047,6
1000000US500019606001048,2
1000000US500019606001049,0
1000000US500019606001050,25
1000000US500019606001051,13
1000000US500019606001052,0
1000000US500019606001053,0
1000000US500019606001054,7
1000000US500019606001055,33
1000000US500019606001056,16
1000000US500019606001057,22
1000000US500019606001058,11
1000000US500019606001059,8
1000000US500019606001060,10
1000000US500019606001061,10
1000000US500019606001062,0
1000000US500019606001063,0
1000000US500019606001064,4
1000000US500019606001065,0
1000000US500019606001066,2
1000000US500019606001067,0
1000000US500019606001068,49
1000000US500019606001069,0
1000000US500019606001070,9
1000000US500019606001071,10
1000000US500019606001072,15
1000000US500019606001073,11
1000000US500019606001074,16
1000000US500019606001075,9
1000000US500019606001076,0
1000000US500019606001077,4
1000000US500019606001078,0
1000000US500019606001079,4
1000000US500019606001080,9
1000000US500019606001081,8
1000000US500019606001082,0
1000000US500019606002000,36
1000000US500019606002001,0
1000000US500019606002002,60
1000000US500019606002003,0
1000000US500019606002004,0
1000000US500019606002005,6
1000000US500019606002006,6
1000000US500019606002007,19
1000000US500019606002008,32
1000000US500019606002009,0
1000000US500019606002010,1
1000000US500019606002011,9
1000000US500019606002012,12
1000000US500019606002013,0
1000000US500019606002014,13
1000000US500019606002015,16
1000000US500019606002016,0
1000000US500019606002017,6
1000000US500019606002018,26
1000000US500019606002019,3
1000000US500019606002020,1
1000000US500019606002021,71
1000000US500019606002022,9
1000000US500019606002023,5
1000000US500019606002024,42
1000000US500019606002025,6
1000000US500019606002026,4
1000000US500019606002027,40
1000000US500019606002028,11
1000000US500019606002029,9
1000000US500019606002030,6
1000000US500019606002031,19
1000000US500019606002032,13
1000000US500019606002033,0
1000000US500019606002034,15
1000000US500019606002035,1
1000000US500019606002036,3
1000000US500019606002037,0
1000000US500019606002038,0
1000000US500019606002039,0
1000000US500019606002040,0
1000000US500019606002041,0
1000000US500019606002042,12
1000000US500019606002043,0
1000000US500019606002044,2
1000000US500019606002045,4
1000000US500019606002046,0
1000000US500019606002047,0
1000000US500019606002048,0
1000000US500019606002049,118
1000000US500019606002050,0
1000000US500019606002051,0
1000000US500019606002052,0
1000000US500019606002053,0
1000000US500019606002054,0
1000000US500019606002055,0
1000000US500019606002056,0
1000000US500019606002057,0
1000000US500019606002058,13
1000000US500019606002059,2
1000000US500019606002060,5
1000000US500019606002061,10
1000000US500019606002062,0
1000000US500019606002063,6
1000000US500019606002064,7
1000000US500019606002065,1
1000000US500019606002066,0
1000000US500019606002067,0
1000000US500019606002068,0
1000000US500019606002069,7
1000000US500019606002070,2
1000000US500019606002071,10
1000000US500019606002072,0
1000000US500019606002073,1
1000000US500019606002074,31
1000000US500019606002075,4
1000000US500019606002076,0
1000000US500019606002077,4
1000000US500019606002078,0
1000000US500019606002079,0
1000000US500019606002080,12
1000000US500019606002081,12
1000000US500019606002082,1
1000000US500019606002083,0
1000000US500019606002084,0
1000000US500019606002085,20
1000000US500019606002086,1
1000000US500019606002087,0
1000000US500019606003000,9
1000000US500019606003001,3
1000000US500019606003002,0
1000000US500019606003003,0
1000000US500019606003004,10
1000000US500019606003005,0
1000000US500019606003006,13
1000000US500019606003007,0
1000000US500019606003008,4
1000000US500019606003009,15
1000000US500019606003010,0
1000000US500019606003011,0
1000000US500019606003012,0
1000000US500019606003013,0
1000000US500019606003014,0
1000000US500019606003015,0
1000000US500019606003016,26
1000000US500019606003017,9
1000000US500019606003018,30
1000000US500019606003019,2
1000000US500019606003020,9
1000000US500019606003021,11
1000000US500019606003022,8
1000000US500019606003023,0
1000000US500019606003024,19
1000000US500019606003025,13
1000000US500019606003026,10
1000000US500019606003027,0
1000000US500019606003028,0
1000000US500019606003029,2
1000000US500019606003030,0
1000000US500019606003031,14
1000000US500019606003032,1
1000000US500019606003033,0
1000000US500019606003034,0
1000000US500019606003035,0
1000000US500019606003036,5
1000000US500019606003037,33
1000000US500019606003038,9
1000000US500019606003039,0
1000000US500019606003040,0
1000000US500019606003041,8
1000000US500019606003042,49
1000000US500019606003043,9
1000000US500019606003044,0
1000000US500019606003045,0
1000000US500019606003046,2
1000000US500019606003047,2
1000000US500019606003048,60
1000000US500019606003049,4
1000000US500019606003050,0
1000000US500019606003051,0
1000000US500019606003052,3
1000000US500019606003053,1
1000000US500019606003054,49
1000000US500019606003055,0
1000000US500019606003056,0
1000000US500019606003057,0
1000000US500019606003058,1
1000000US500019606003059,0
1000000US500019606003060,0
1000000US500019606003061,3
1000000US500019606003062,0
1000000US500019606003063,0
1000000US500019606003064,5
1000000US500019606003065,1
1000000US500019606003066,1
1000000US500019606003067,9
1000000US500019606003068,0
1000000US500019606003069,0
1000000US500019606003070,0
1000000US500019606003071,3
1000000US500019606003072,0
1000000US500019606003073,0
1000000US500019606003074,2
1000000US500019606003075,0
1000000US500019606003076,10
1000000US500019606003077,0
1000000US500019606003078,6
1000000US500019606003079,8
1000000US500019606003080,0
1000000US500019606003081,2
1000000US500019606003082,21
1000000US500019606003083,13
1000000US500019606003084,7
1000000US500019606003085,0
1000000US500019606003086,0
1000000US500019606003087,6
1000000US500019606003088,0
1000000US500019607001000,19
1000000US500019607001001,0
1000000US500019607001002,25
1000000US500019607001003,0
1000000US500019607001004,23
1000000US500019607001005,26
1000000US500019607001006,79
